         100
   1.16659798E-07   0.00000000    
   1.45766322E-07   0.00000000    
   1.82134684E-07   0.00000000    
   2.27577132E-07   0.00000000    
   2.84357100E-07   0.00000000    
   3.55303968E-07   0.00000000    
   4.43951507E-07   0.00000000    
   5.54717019E-07   0.00000000    
   6.93118409E-07   0.00000000    
   8.66049902E-07   0.00000000    
   1.08212862E-06   0.00000000    
   1.35211724E-06   0.00000000    
   1.68946929E-06   0.00000000    
   2.11098813E-06   0.00000000    
   2.63767765E-06   0.00000000    
   3.29577597E-06   0.00000000    
   4.11806468E-06   0.00000000    
   5.14551812E-06   0.00000000    
   6.42931354E-06   0.00000000    
   8.03342118E-06   0.00000000    
   1.00377529E-05   0.00000000    
   1.25421502E-05   0.00000000    
   1.56714050E-05   0.00000000    
   1.95813845E-05   0.00000000    
   2.44669245E-05   0.00000000    
   3.05713656E-05   1.12103877E-43
   3.81988939E-05   0.00000000    
   4.77294852E-05   5.85312492E-30
   5.96378850E-05   8.39581697E-38
   7.45174839E-05   3.46298208E-08
   9.31094255E-05   46.7845802    
   1.16340147E-04   179.445374    
   1.45366837E-04   36.3584290    
   1.81635638E-04   239.674637    
   2.26953431E-04   287.923096    
   2.83577974E-04   293.374573    
   3.54330230E-04   235.070892    
   4.42735298E-04   381.918396    
   5.53197053E-04   289.613281    
   6.91218884E-04   251.858963    
   8.63676891E-04   230.176651    
   1.07916293E-03   132.654541    
   1.34841236E-03   132.683167    
   1.68484007E-03   258.312012    
   2.10520509E-03   112.082855    
   2.63045030E-03   163.712219    
   3.28674354E-03   151.341187    
   4.10678098E-03   137.295639    
   5.13141649E-03   74.6753311    
   6.41169678E-03   41.4663620    
   8.01141001E-03   27.8216209    
   1.00102406E-02   7.96248722    
   1.25077842E-02   2.17343664    
   1.56284571E-02  0.958461940    
   1.95277315E-02  0.125940755    
   2.43998766E-02   1.11135505E-05
   3.04876082E-02   5.56489033E-09
   3.80942188E-02   2.67343925E-11
   4.75986786E-02   2.56905070E-11
   5.94744757E-02   6.34504453E-14
   7.43132606E-02   1.91007465E-16
   9.28543061E-02   2.71094446E-18
  0.116021343       3.32499040E-18
  0.144968480       1.91518006E-19
  0.181137919       7.11902978E-20
  0.226331547       2.70015856E-20
  0.282800943       1.18591422E-20
  0.353359371       6.65522581E-21
  0.441522002       4.09870538E-21
  0.551681161       2.69231416E-21
  0.689324737       1.88311281E-21
  0.861310244       1.22936336E-21
   1.07620597       9.53569913E-22
   1.34471774       7.03142749E-22
   1.68022275       5.30645552E-22
   2.09943604       4.05115668E-22
   2.62324214       3.16796089E-22
   3.27773738       2.45038322E-22
   4.09552765       1.91707210E-22
   5.11735630       1.52441400E-22
   6.39412880       1.20052147E-22
   7.98945475       9.48771594E-23
   9.98281288       7.56367598E-23
   12.4735088       6.00252909E-23
   15.5856295       4.78101142E-23
   19.4742241       3.81059860E-23
   24.3330135       3.03973792E-23
   30.4040623       2.42770255E-23
   37.9898376       1.93990442E-23
   47.4682426       1.54968995E-23
   59.3114967       1.23861409E-23
   74.1096420       9.90244078E-24
   92.5998840       7.91869305E-24
   115.703407       6.33372358E-24
   144.571228       5.06709893E-24
   180.641525       4.05223726E-24
