

    0.292419097044202585E-98    0.475392547607421875E+03    0.611964311378833727E+02    0.892269328409736318E+02    0.968182106896370875E+01    0.158144723616076655E+01    0.914525954548977040E+02    0.600677229212577330E+02    0.180624622612251606E+01    0.632533885314969235E+00    0.679571533419572960E-03
    0.341350927008269641E-98    0.475079101562500000E+03    0.328257899954303412E+02    0.655497548045674527E+01    0.149664041201491056E+02    0.257542523076231866E+01    0.182665263032541532E+02    0.760649640085610912E+02    0.148054655725025341E+01    0.181663081643629720E+01    0.188138193642721648E-02
    0.356294145331998419E-98    0.474989410400390625E+03    0.560420478968195326E+02    0.104855961553682917E+02    0.513392114108660369E+01    0.251221617660649432E+01    0.208467905164301328E+02    0.744091919377274849E+02    0.844696137478221587E+00    0.460885449466243902E+01    0.214405204796932943E-03
    0.442191789638597694E-98    0.474553436279296875E+03    0.620335790900904129E+02    0.176492696806959160E+02    0.359490553749618424E+01    0.250162082620082904E+01    0.260162813195803793E+02    0.531510007711872063E+02    0.721553810572391541E+00    0.297665917416859749E+01    0.222710716465047867E-04
    0.488394311867286165E-98    0.474350677490234375E+03    0.592861818453166975E+02    0.137458040979747285E+02    0.114579324738672828E+02    0.138588869355799638E+01    0.330958669485048347E+02    0.536922979554571640E+02    0.137197554574661140E+01    0.261390932626447636E+01    0.171796114792285935E-02
    0.583844435815169250E-98    0.473989654541015625E+03    0.685519432964342741E+02    0.200074529717473943E+02    0.981213974519405063E+01    0.269372540122633186E+01    0.683111666788569671E+01    0.356432933651185166E+02    0.951858841722009075E+00    0.235430292482803782E+01    0.219212474145526106E-03
    0.990911444798405819E-98    0.472927673339843750E+03    0.489996140897712849E+02    0.810158670045049121E+02    0.112968629204716624E+02    0.190096234220613969E+01    0.462530236294331303E+02    0.642492873833682410E+02    0.149882939629838319E+01    0.318757922471012867E+01    0.218742252565238730E-03
    0.104094001383961932E-97    0.472825164794921875E+03    0.689311739802360535E+02    0.794092476367950439E+01    0.578530478477478027E+01    0.467929244041442871E+00    0.103012039959430695E+03    0.626460975408554077E+02    0.125643324851989746E+01    0.114804059267044067E+01    0.555563033713824179E-03
    0.114150456584096382E-97    0.472636718750000000E+03    0.433859134919588740E+02    0.131191444461713846E+02    0.574804727285054096E+01    0.186987074974823919E+01    0.945517448435582679E+02    0.845369253800471796E+02    0.120949367448238299E+01    0.341126322669990500E+01    0.837172497046793007E-03
    0.181340482256169423E-97    0.471707000732421875E+03    0.685453827767310173E+02    0.502642058214324408E+02    0.815341566564863385E+01    0.162482997456811340E+01    0.110588046738804081E+03    0.459488873938057054E+02    0.149282236863371409E+01    0.268941433532712182E+01    0.120114267768883787E-02
    0.200367364602566550E-97    0.471503448486328125E+03    0.410602510147178634E+02    0.171887803472032061E+02    0.139530714090039396E+02    0.181456100775226448E+01    0.525143193671299571E+02    0.446360045407447217E+02    0.102784612974436129E+01    0.425834651546172793E+01    0.156264757240268218E-03
    0.221150895520767525E-97    0.471302062988281250E+03    0.400671665739266132E+02    0.528691988537307580E+02    0.146221714187890672E+02    0.707553555684723667E+00    0.714277848940571545E+02    0.683512438574996821E+02    0.270888515996541379E+01    0.382038956965905818E+01    0.183991815591709571E-02
    0.264347671848454863E-97    0.470941223144531250E+03    0.454836593632906840E+02    0.402126337968780234E+02    0.683715184998460135E+01    0.182497339077497855E+01    0.640330959046044654E+02    0.811759839111235664E+02    0.137731660932936251E+01    0.320746386405892725E+01    0.448733709596364294E-03
    0.273994209358841883E-97    0.470865539550781250E+03    0.634058242591276198E+02    0.759774335556467690E+02    0.100811736022753458E+02    0.197298778391666385E+01    0.944402660852749420E+02    0.223453980065228741E+02    0.117821388015402473E+01    0.460604663571444028E+01    0.115159365172841301E-02
    0.328769484562742061E-97    0.470497039794921875E+03    0.679600602048382569E+02    0.132235751209124288E+02    0.116144836828648721E+02    0.173858204796163962E+01    0.146360903772826560E+03    0.427010003060030314E+02    0.140484960763496858E+01    0.122194440097573653E+01    0.816407641596496965E-03
    0.332264086024623421E-97    0.470471893310546875E+03    0.373765502921024222E+02    0.555750651719350728E+02    0.112504487931406896E+02    0.198097143439114531E+01    0.644304053667198389E+02    0.696192335372622892E+02    0.164980744834928927E+01    0.223950951757379668E+01    0.121395571754403316E-02
    0.372532445307746208E-97    0.470239105224609375E+03    0.685370276416353335E+02    0.677047250849265083E+02    0.915663232173269748E+01    0.246653714376715882E+01    0.672930049280112570E+02    0.153631358170961487E+02    0.955352737058731805E+00    0.106736145213080480E+01    0.154135894770869326E-02
    0.516444554527875996E-97    0.469581817626953125E+03    0.581349709450940182E+02    0.320523055882495669E+02    0.111224293541145016E+02    0.296435092551047408E+01    0.894527913777205868E+02    0.280216674767913148E+02    0.105630976921757558E+01    0.200285547109179074E+01    0.322758959862943552E-03
    0.540230295743045726E-97    0.469487762451171875E+03    0.646689113827533077E+02    0.334732221189778869E+02    0.941321968647587326E+01    0.391877536499740053E+00    0.969491224993431189E+02    0.592641454574053910E+02    0.243432365462334044E+01    0.310702313748189773E+01    0.529283572412995009E-03
    0.561313024230412305E-97    0.469407196044921875E+03    0.561047648645866204E+02    0.494460487463047542E+02    0.128381421281562265E+02    0.137406237851758206E+01    0.450483907278097107E+02    0.730640884650049856E+02    0.218252697926190731E+01    0.239568382661225243E+01    0.104913990273382252E-02
    0.560670403909477823E-97    0.469405487060546875E+03    0.577553495112106177E+02    0.906772608811540159E+01    0.939981329621436856E+01    0.133459636488934352E+01    0.114134775833830119E+03    0.632381937417795328E+02    0.127795745880222622E+01    0.400001689004317040E+00    0.982138356285509363E-03
    0.596074488183754759E-97    0.469279022216796875E+03    0.672535964203422623E+02    0.736662729307584243E+02    0.143380937531661186E+02    0.208391746812605039E+01    0.114983882800985469E+03    0.585295040108068108E+02    0.182459026630427079E+01    0.986974376809620635E+00    0.108243593084762671E-02
    0.601758082116965297E-97    0.469256042480468750E+03    0.337801488030194861E+02    0.758307380763854866E+02    0.117014515357820024E+02    0.235892355633536965E+01    0.154252590002194623E+02    0.671689915010093586E+02    0.128384161922912199E+01    0.218241890742057976E+01    0.863523719490732014E-03
    0.614919504256303045E-97    0.469208770751953125E+03    0.522530477554019868E+02    0.589048525721186209E+02    0.101094345919068829E+02    0.280467335528716966E+01    0.113848938636497152E+03    0.554465825249714968E+02    0.109103148892573110E+01    0.259544004665088579E+01    0.887247677168073647E-03
    0.656498205772357693E-97    0.469073913574218750E+03    0.639434353259827333E+02    0.644077830731311423E+02    0.919941122644012843E+01    0.163985369498019140E+01    0.375901893811014887E+02    0.486690453544588948E+02    0.134589924356892965E+01    0.133222365266378251E+01    0.168110599503439257E-02
    0.806729813304940669E-97    0.468657775878906250E+03    0.533364498622639616E+02    0.498670800910341470E+02    0.101014215962106029E+02    0.181295313426617000E+01    0.113331803740405590E+03    0.530334249829707431E+02    0.149834147152443276E+01    0.230145567858180389E+01    0.298971214504839273E-03
    0.913711327462264589E-97    0.468404724121093750E+03    0.508327501745118084E+02    0.918891163053294093E+02    0.712530141172532350E+01    0.266007241625954283E+01    0.137964167825210978E+03    0.794051022583991255E+02    0.127930947180231414E+01    0.297738231671444264E+01    0.460824890587284723E-03
    0.951922322339922593E-97    0.468318786621093750E+03    0.611287994816035010E+02    0.870221435211252015E+02    0.116603462315400250E+02    0.213922511418301031E+01    0.851904662204149901E+02    0.855313775598692843E+02    0.173685955912513634E+01    0.126321446641907764E+01    0.184533116603432428E-02
    0.987668952246838115E-97    0.468241058349609375E+03    0.595659932015622928E+02    0.577579989258813953E+02    0.134020773718019086E+02    0.212055660997109019E+01    0.268585198218707362E+02    0.553188333272042527E+02    0.131559307155748684E+01    0.554287377118748092E+00    0.622399042375082598E-04
    0.121720873049455962E-96    0.467819122314453125E+03    0.383729243841703038E+02    0.454474189851674737E+02    0.782316932337350046E+01    0.723612135322307726E+00    0.636984933104479438E+02    0.747556333273873577E+02    0.225837832318382237E+01    0.907420858731873836E+00    0.949763075252253600E-03
    0.128566646096914952E-96    0.467705688476562500E+03    0.653896657995927058E+02    0.264079595267583542E+02    0.824087219803294957E+01    0.188044350176294817E+01    0.102233520936744085E+03    0.185756300363346405E+02    0.115005233426667886E+01    0.483714449240031996E+01    0.603265034214344755E-03
    0.139276812238209224E-96    0.467541656494140625E+03    0.626161719481292280E+02    0.894296562298478506E+02    0.116330439662947001E+02    0.264416922978460400E+01    0.112744717030995375E+03    0.624674450464282103E+02    0.182005659727014368E+01    0.937812214335395078E+00    0.196174466307566303E-02
    0.144659166548221410E-96    0.467461822509765625E+03    0.343054103920504758E+02    0.719075844504913135E+02    0.462771889889072341E+01    0.134075705635402442E+00    0.759658063429916268E+02    0.695538221557669232E+02    0.175724899594701078E+01    0.271346535883265583E+01    0.159317042440130087E-02
    0.152343389431194745E-96    0.467354309082031250E+03    0.429972923929003201E+02    0.127518315483045317E+02    0.148128103016291064E+02    0.205312813282816364E+01    0.403043151020014960E+02    0.437851934853444860E+02    0.920845850854744796E+00    0.375275868860636974E+01    0.906218451514829841E-03
    0.214749885541915502E-96    0.466663635253906250E+03    0.440879144009482573E+02    0.320908269282074912E+02    0.124571840081210077E+02    0.518172024773964401E+00    0.106733138812553378E+03    0.680478977631688338E+02    0.243185606056226078E+01    0.254744780178987007E+01    0.486799449771727402E-03
    0.225334032721248446E-96    0.466563415527343750E+03    0.439506562771853027E+02    0.429405110403545649E+02    0.146002459187394482E+02    0.201922077477071493E+01    0.731185745191829994E+02    0.611266344291458665E+02    0.143016126584648795E+01    0.140052323957019054E+01    0.131896426534219824E-02
    0.237655158132496034E-96    0.466452941894531250E+03    0.609891398711713464E+02    0.365756025039352863E+02    0.101608733376472244E+02    0.222599974858460437E+01    0.111766379347602680E+03    0.412911799291144987E+02    0.142237693663608056E+01    0.185571239811546951E+01    0.904551633706889989E-03
    0.237676655988574282E-96    0.466448760986328125E+03    0.442546677716816106E+02    0.611602358543255136E+02    0.129504721178892108E+02    0.286188467121321688E+01    0.104449320207060211E+03    0.568136555950304540E+02    0.120014219906682396E+01    0.423299472535367993E+01    0.326173141458221353E-03
    0.257558682527721409E-96    0.466284088134765625E+03    0.508463048605584333E+02    0.397999979831364641E+02    0.964480239658598570E+01    0.230183968785058957E+01    0.961704820905909088E+02    0.732202307955846265E+02    0.131843083132165084E+01    0.791264283378320221E+00    0.497815352965240670E-03
    0.337460722424126280E-96    0.465739685058593750E+03    0.440211296086577164E+02    0.563104670448228717E+01    0.125189056074328775E+02    0.277196594839060584E+01    0.402031428013934971E+02    0.659167888743332782E+02    0.136131137994536910E+01    0.170391257814133756E+01    0.752072963091338564E-03
    0.414349266633668778E-96    0.465325164794921875E+03    0.683782017582683608E+02    0.545150676239188314E+02    0.744720078570005395E+01    0.246245312586575532E+00    0.508247931096524255E+02    0.484750807664715779E+02    0.172731288722464260E+01    0.952700110571169212E+00    0.787869200447568227E-03
    0.511816464658604858E-96    0.464898651123046875E+03    0.570608077546289536E+02    0.479768628256359477E+02    0.654912691257608781E+01    0.149875173767753123E+01    0.115402582764533079E+03    0.862684165271553240E+02    0.164514839563378068E+01    0.302780320023268779E+01    0.109782253800168946E-02
    0.532033820722621389E-96    0.464817169189453125E+03    0.471187032955954948E+02    0.621709728893247657E+02    0.175990596136277633E+01    0.514917470531799037E+00    0.291275631562960413E+02    0.553753308508565922E+02    0.122936082968770233E+01    0.406153371756535364E+01    0.482713470185588283E-03
    0.554317066515821914E-96    0.464731109619140625E+03    0.503826314542013094E+02    0.673661328209715009E+02    0.130023664958013043E+02    0.262077351668094627E+01    0.141039118285919130E+03    0.722018472466402272E+02    0.135926809217602163E+01    0.673642311326968390E+00    0.247912525667737076E-03
    0.674679951280259701E-96    0.464334106445312500E+03    0.585533484247848222E+02    0.921782174098680542E+02    0.659005506798635743E+01    0.229677944946862045E+01    0.638115082503494975E+02    0.578768779894301630E+02    0.108411392136292672E+01    0.378964285614807173E+01    0.498869502958893159E-03
    0.103157666834009861E-95    0.463480895996093750E+03    0.468561889680529333E+02    0.539013099063497148E+01    0.119953899357819740E+02    0.775479975731153792E+00    0.107093677489891363E+03    0.605585503615474039E+02    0.110832201674792952E+01    0.123907259160008532E+01    0.990056898987968061E-03
    0.104638251107295837E-95    0.463448394775390625E+03    0.338681337856536757E+02    0.838072115028326294E+02    0.719998076989217584E+01    0.107942888031564058E+00    0.871858350490296772E+02    0.600584727005485490E+02    0.180827327548447858E+01    0.274749444619230232E+01    0.121247360754977150E-02
    0.130236187409060154E-95    0.463006713867187500E+03    0.294321583924248635E+02    0.523497865454926696E+02    0.130630769722188163E+02    0.103268492532095890E+01    0.131418955722681137E+02    0.642411620750514913E+02    0.164280584488591508E+01    0.119516344836091304E+01    0.140976913925395793E-02
    0.139818852647075361E-95    0.462860717773437500E+03    0.547261488141547048E+02    0.371125691136957201E+02    0.512031868750428298E+01    0.795435714179458131E+00    0.166328810215393688E+02    0.422903387049432880E+02    0.814262985165431274E+00    0.394955354278187132E+01    0.156049463469276509E-02
    0.194599480528647677E-95    0.462195526123046875E+03    0.573011230108182090E+02    0.242865927044742058E+02    0.141027613354126604E+02    0.198297577318814966E+01    0.325125976992422778E+02    0.133587118866125500E+02    0.881388606440461686E+00    0.931295799542819602E+00    0.148673151466970728E-02
    0.201796208563413444E-95    0.462118896484375000E+03    0.642870308423536585E+02    0.705310750100319268E+02    0.973814652282399784E+01    0.146235531079326475E+01    0.115028407249301409E+03    0.495566762004457075E+02    0.186154019292682360E+01    0.415640682899656966E+01    0.903251055225440095E-03
    0.247083439936608916E-95    0.461709960937500000E+03    0.278259206574001539E+02    0.675031231534734388E+02    0.958104591133172612E+01    0.967878732274306541E+00    0.669326943346839585E+02    0.784335493150158811E+02    0.228875809444955536E+01    0.402789681322308368E+01    0.182291815232464701E-02
    0.261973263413109056E-95    0.461588928222656250E+03    0.558651493799848495E+02    0.673378468831046320E+02    0.108453934438797628E+02    0.983413657736011748E+00    0.487892381985270447E+02    0.537713663599642615E+02    0.192858179511835726E+01    0.222270849212748889E+01    0.261487600452196887E-03
    0.293565985217187035E-95    0.461357208251953125E+03    0.563986514487104529E+02    0.211879344792233617E+02    0.463891068233968262E+01    0.257866484660630402E+01    0.591272123014074680E+02    0.657874703619566645E+02    0.975899514249846334E+00    0.487626709433210159E+01    0.751710420298509969E-04
    0.350222698208610359E-95    0.461000274658203125E+03    0.403972396006546219E+02    0.737679485516436984E+02    0.863981344419521768E+01    0.202644412191496714E+01    0.870417596891582690E+02    0.768931420134527741E+02    0.149130460687856470E+01    0.494409555663644440E+01    0.115284261888631855E-02
    0.534204555030390542E-95    0.460151855468750000E+03    0.208660078942963310E+02    0.803991883198704045E+02    0.521314989311668153E+01    0.168974948680684300E+00    0.677004801194182733E+02    0.710386607413762050E+02    0.190891583236516293E+01    0.338998718298667390E+01    0.198234024097311903E-02
    0.536908875343766714E-95    0.460137756347656250E+03    0.293905287320816413E+02    0.305230329699373009E+02    0.123216020624215989E+02    0.200287710626285609E+01    0.127279255728317594E+03    0.841213112065637461E+02    0.190894650103547825E+01    0.269014830510979497E+01    0.752746218180920914E-03
    0.547765250752085460E-95    0.460093719482421875E+03    0.399891241660407744E+02    0.268394519660688715E+02    0.141763797468269530E+02    0.203785096991983039E+01    0.137372889126814499E+03    0.715500376599592585E+02    0.186562318842241393E+01    0.293796931380392801E+01    0.881269755704120437E-03
    0.688677667026826077E-95    0.459631866455078125E+03    0.449191109989979509E+02    0.239895375200001268E+02    0.135763804263927685E+02    0.267374742531512011E+01    0.738915212012885689E+02    0.533680888388422048E+02    0.125795532340493033E+01    0.338057223967024134E+01    0.176381860741843619E-02
    0.854982353394056361E-95    0.459195251464843750E+03    0.511273061655514454E+02    0.429446153309530061E+02    0.583514030424264440E+01    0.345902197187142879E+00    0.264491731983233329E+02    0.327219029803831489E+02    0.881389222408904605E+00    0.360134804667041131E+01    0.112069611499707482E-02
    0.886858608779038016E-95    0.459118041992187500E+03    0.466437444090843201E+02    0.764822563529014587E+02    0.328200984001159668E+01    0.983070194721221924E+00    0.147733512520790100E+02    0.680466288328170776E+02    0.114329695701599121E+01    0.416053265333175659E+01    0.183984252988917958E-02
    0.957985751429958649E-95    0.458959747314453125E+03    0.312383101345033616E+02    0.945871252538175327E+02    0.103800195928205525E+02    0.227867601378787388E+01    0.182004696996105793E+02    0.669997078575098186E+02    0.106112909636876473E+01    0.112320979376746100E+01    0.314131090603538796E-04
    0.112860960731092094E-94    0.458627929687500000E+03    0.373107219858174375E+02    0.233529121910174311E+02    0.863382042847032771E+01    0.123499191988905244E+01    0.117357275115846875E+03    0.794973925793672151E+02    0.172106623754001120E+01    0.133842860361664573E+01    0.614543431245118474E-04
    0.116701343409716912E-94    0.458557006835937500E+03    0.511310176047103013E+02    0.294525237585963566E+02    0.688003357236874180E+01    0.136922785949417847E+01    0.131307659646268036E+03    0.742309094556859606E+02    0.165899233779916333E+01    0.231528960427030173E+01    0.116442130672601043E-03
    0.128484510793096061E-94    0.458360626220703125E+03    0.290701492979212119E+02    0.671602478331777775E+02    0.523752616713313479E+01    0.236858840316086461E+01    0.297234005839140139E+02    0.869994931884333198E+02    0.121549552293567231E+01    0.191461350837701194E+01    0.752449482501451532E-03
    0.139779515665390780E-94    0.458188110351562500E+03    0.613987851630367203E+02    0.235124411048596187E+02    0.405896707179804750E+01    0.128178704762783369E+01    0.463652797078111334E+02    0.638819154932676483E+02    0.106676365963613851E+01    0.201385400494064903E+01    0.651494620143858324E-03
    0.174255772852915691E-94    0.457743194580078125E+03    0.526745645496160719E+02    0.823471339811570680E+01    0.136451141441701580E+02    0.265963926101060988E+01    0.584747106923447291E+01    0.327745082691866045E+02    0.774422276213198479E+00    0.376439665040621563E+01    0.152725346917921057E-02
    0.206962042994662585E-94    0.457395172119140625E+03    0.512299630354078346E+02    0.401876190755557232E+02    0.110812653899573395E+02    0.255958784518632898E+01    0.520915719045927830E+02    0.365505440986883841E+02    0.959294885096125149E+00    0.207277138894956670E+01    0.303163503811147109E-03
    0.293009730813238291E-94    0.456695831298828125E+03    0.513514495645648381E+02    0.112054607300130158E+02    0.869681618027718173E+01    0.221489496915945416E+01    0.553935759004634676E+02    0.507124411674199678E+02    0.101187947979305193E+01    0.198007522416347470E+01    0.707599823290780221E-03
    0.320137782593392689E-94    0.456514739990234375E+03    0.556341866749877312E+02    0.405394175300498887E+02    0.936301468757131161E+01    0.197708276460919086E+01    0.126476664119888120E+02    0.182327741898641413E+02    0.819477482233224919E+00    0.168912058315236013E+01    0.138823489549971747E-02
    0.330788923177395074E-94    0.456445281982421875E+03    0.660445168096798199E+02    0.211978805251401781E+02    0.110743722270564167E+02    0.142395460101147231E+01    0.113548874476153259E+03    0.199296178039415608E+02    0.137838224567678047E+01    0.418724554336058397E+01    0.924529267542020762E-03
    0.361580209119966922E-94    0.456263275146484375E+03    0.517937830628261366E+02    0.432429275541128106E+02    0.126105673630175730E+02    0.255334287530646264E+01    0.126571660710685535E+03    0.644223822056668638E+02    0.130939898657939846E+01    0.261755145954411794E+00    0.856842430455074708E-03
    0.405283986081078672E-94    0.456031066894531250E+03    0.267308574555505665E+02    0.114990173550746348E+02    0.112400788602717352E+02    0.235670923248538822E+01    0.688751649982991054E+01    0.780372460210737415E+02    0.968227217272823459E+00    0.251230219132113763E+01    0.164949292210392492E-02
    0.739505394019468099E-94    0.454824279785156250E+03    0.688802397327549869E+02    0.140402004672826770E+02    0.409969631669682588E+01    0.244105520554985134E+01    0.242238626151914858E+02    0.983072284093172577E+01    0.700739884609273389E+00    0.392474457424949241E+01    0.128964521131217703E-02
    0.825631819187082437E-94    0.454599945068359375E+03    0.476251992716064194E+02    0.705588569489393223E+02    0.965744147254263474E+01    0.190774098208576159E+01    0.111711459768110956E+03    0.683301100877676220E+02    0.173633380684515615E+01    0.220941456969792061E+01    0.934563723520868668E-03
    0.852268293789384857E-94    0.454532440185546875E+03    0.370906787542710390E+02    0.464963610844490418E+02    0.110860450013899179E+02    0.202872774835089054E+01    0.860195502118234430E+02    0.842788359351748397E+02    0.171612598840552444E+01    0.483719562337537123E+01    0.164701654706445478E-02
    0.868016587338811762E-94    0.454491821289062500E+03    0.434901090496992921E+02    0.745405419519535712E+02    0.976186691105830562E+01    0.405546890029169438E+00    0.569674518894278208E+02    0.751093708418209332E+02    0.268469218584353086E+01    0.366912225115217749E+01    0.141513935443678758E-02
    0.915157963950815294E-94    0.454382049560546875E+03    0.611094977699049409E+02    0.752298172440196282E+02    0.507477907122593486E+01    0.189405628191179209E+01    0.334352306463586473E+02    0.365532501970380324E+02    0.869435697016729847E+00    0.308856310760475239E+01    0.659343066636593222E-03
    0.923235780866111831E-94    0.454360473632812500E+03    0.690956722774882621E+02    0.176188262140816221E+02    0.111118546059815042E+02    0.189382409479812752E+01    0.996654424245154758E+02    0.250761633887401132E+02    0.150933245604974875E+01    0.102605657312270937E+01    0.124790484011484291E-02
    0.942867179592104708E-94    0.454314392089843750E+03    0.387473511175761018E+02    0.610667896018616005E+02    0.134727973138845289E+02    0.279906884461421246E+01    0.999970910502813126E+02    0.729288133926122697E+02    0.130158982285750202E+01    0.366996758806617640E+01    0.105932026085202302E-02
    0.104883014346793232E-93    0.454097381591796875E+03    0.568567792536639445E+02    0.381599607512197068E+02    0.110612123899036963E+02    0.801015233261988868E+00    0.587647215382822026E+02    0.330073264438612881E+02    0.141138380536375152E+01    0.410396766030261784E+01    0.225396379198675195E-04
    0.108533044736953749E-93    0.454024963378906250E+03    0.404180800727031482E+02    0.793010863022763601E+02    0.261252368794489165E+01    0.546004934769698358E+00    0.520093582816374891E+02    0.863601258080426106E+02    0.153487124305077494E+01    0.442451882710799005E+01    0.297342410787712792E-03
    0.108489875932687351E-93    0.454021759033203125E+03    0.534056354265803819E+02    0.165640141721592045E+02    0.130916939438559972E+02    0.280261768451307258E+01    0.852826039225811741E+02    0.379207722014387301E+02    0.102184662464626275E+01    0.298203943978428665E+01    0.174262103625639000E-02
    0.109000826813921782E-93    0.454008361816406250E+03    0.600359889814743042E+02    0.414360034049300268E+02    0.126189872522233486E+02    0.201264928265067411E+01    0.577292122377246528E+02    0.791890913662929421E+02    0.179170218289380934E+01    0.213543634410930627E+01    0.111612276760742098E-02
    0.131047318850503247E-93    0.453635955810546875E+03    0.600295838740770549E+02    0.669911649467245951E+01    0.136791938051284081E+02    0.274392871189217802E+01    0.110072479452447951E+03    0.617780655970245292E+02    0.124045528909349301E+01    0.338715980093252256E+01    0.121155478182615036E-02
    0.147025882318974539E-93    0.453401855468750000E+03    0.296217090014533007E+02    0.311235318442945683E+02    0.794910740529103066E+01    0.258886712681647702E+00    0.858091532626734335E+02    0.761210860000181242E+02    0.207233090777676043E+01    0.252020515152639402E+00    0.293823558416501484E-03
    0.187349929382840183E-93    0.452913116455078125E+03    0.487981359719500105E+02    0.399337340730495001E+02    0.693018181133138800E+01    0.212113045214511153E+01    0.132786457625174933E+03    0.898573378146139561E+02    0.165982738237500271E+01    0.450940727291358723E+01    0.105333442004742605E-02
    0.187718862897658531E-93    0.452905181884765625E+03    0.591562317831271827E+02    0.598201180382696762E+02    0.724882268891867643E+01    0.198688374307114213E+01    0.913955529505334283E+02    0.471330337938624027E+02    0.122646263354032303E+01    0.474892757756662043E+01    0.112764462518540661E-02
    0.194085745344363848E-93    0.452834472656250000E+03    0.318042391074386828E+02    0.557511350653732833E+02    0.675887443192740722E+01    0.155784472057350465E+01    0.737401103599195125E+02    0.879122978628361125E+02    0.172646764254297658E+01    0.481738582628835510E+00    0.122809186726149542E-02
    0.228929547994218978E-93    0.452500244140625000E+03    0.661257693574372922E+02    0.854886020880723834E+02    0.114311442664203113E+02    0.164803844063082261E+01    0.353486181026203354E+02    0.272627299153962710E+02    0.133667025144673524E+01    0.420851840194933491E+01    0.600215820824608558E-03
    0.291699095832261792E-93    0.452011627197265625E+03    0.533508367914385744E+02    0.699874120954524983E+02    0.854847933981290709E+01    0.174915768110205105E+01    0.120360567487183019E+03    0.837714751259079975E+02    0.183699446735996030E+01    0.428542489039680774E+01    0.113784621908664995E-02
    0.433451022153580254E-93    0.451215515136718750E+03    0.671773070011454507E+02    0.301066845076061682E+02    0.996151180705242467E+01    0.294167534242168127E+01    0.305103963070527620E+02    0.408404529155225831E+02    0.103262060173702430E+01    0.332612623943574759E+01    0.184582236104388565E-03
    0.479595711048039943E-93    0.451009185791015625E+03    0.628272519988377312E+02    0.681482405847387298E+02    0.889169360772987005E+01    0.252465929935185951E+01    0.188250046940112199E+02    0.331962586088591181E+02    0.838334646201655875E+00    0.332443520827213135E+01    0.289780190562669059E-03
    0.526202069563072161E-93    0.450819702148437500E+03    0.624328234998535763E+02    0.189965599390196402E+02    0.108221348877387271E+02    0.165269885048173393E+01    0.381688322334380672E+02    0.492255547804544662E+02    0.134163625503331563E+01    0.977599124663243613E+00    0.174184918696311682E-02
    0.570089203286948762E-93    0.450655487060546875E+03    0.418490569361323281E+02    0.694877645867398854E+02    0.133664957539289357E+02    0.157935767255488857E+01    0.437951931598637429E+02    0.565311684080385177E+02    0.147402950318141723E+01    0.309269946090741943E+01    0.136669489305310315E-03
