    0.261150726675987244E+02    0.970801451802253723E+02    0.273226594924926758E+01    0.137838631868362427E+01    0.150149226188659668E+02    0.732738196849822998E+01    0.253466677665710449E+01    0.790977478027343750E+00    0.172489151264050154E-02   -0.376777350000000000E+07   -0.624060743175563726E+01    1
    0.158681541681289673E+02    0.661980172991752625E+02    0.605004799365997314E+01    0.162851804494857788E+01    0.935918888449668884E+02    0.723806762695312500E+02    0.292300915718078613E+01    0.208473205566406250E-01    0.121549232489899907E-02   -0.368373700000000000E+07   -0.624260743175562549E+01    1
    0.224782776832580566E+02    0.654568773508071899E+02    0.100439753532409668E+02    0.124048000574111938E+01    0.372636100649833679E+02    0.196294087171554565E+02    0.257505941390991211E+01    0.147196799516677856E+01    0.122429569272281403E-02   -0.331829600000000000E+07   -0.624460743175562794E+01    1
    0.405762344598770142E+02    0.188214981555938721E+02    0.523668992519378662E+01    0.155521166324615479E+01    0.693569767475128174E+02    0.184087944030761719E+02    0.223801088333129883E+01    0.183945894241333008E-01    0.106044061299528296E-02   -0.284082500000000000E+07   -0.624660743175561439E+01    1
    0.430442953109741211E+02    0.352125102281570435E+02    0.420364892482757568E+01    0.280808079242706299E+01    0.635564982891082764E+02    0.723855900764465332E+02    0.262647306919097900E+01    0.133814513683319092E+00    0.760439223042873574E-03   -0.265144400000000000E+07   -0.624860743175559463E+01    1
    0.569357717037200928E+02    0.363633674383163452E+02    0.740413689613342285E+01    0.276254546642303467E+01    0.938133418560028076E+01    0.173252838850021362E+02    0.262352907657623291E+01    0.419899523258209229E+01    0.950243304698916084E-03   -0.238459500000000000E+07   -0.625060743175561750E+01    1
    0.508121478557586670E+02    0.651769432425498962E+02    0.391664135456085205E+01    0.179483091831207275E+01    0.889732182025909424E+02    0.693413525819778442E+02    0.285355639457702637E+01    0.155233472585678101E+01    0.226646953057027528E-03   -0.203516637500000000E+07   -0.625260743175562173E+01    1
    0.257846835255622864E+02    0.823967668414115906E+02    0.774601304531097412E+01    0.887220025062561035E+00    0.565759319067001343E+02    0.546369087696075439E+02    0.286746275424957275E+01    0.316045731306076050E+01    0.123725803433924692E-02   -0.198980575000000000E+07   -0.625460743175560463E+01    1
    0.498379552364349365E+02    0.382955962419509888E+02    0.542871284484863281E+01    0.192001998424530029E+01    0.397714373469352722E+02    0.999852418899536133E+00    0.232190823554992676E+01    0.859976112842559814E+00    0.132546122819116236E-02   -0.155360450000000000E+07   -0.625660743175562306E+01    1
    0.464597719907760620E+02    0.918302354216575623E+02    0.107168972492218018E+01    0.185769456624984741E+01    0.100130460262298584E+03    0.419900572299957275E+02    0.228284311294555664E+01    0.365369617938995361E+00    0.105313224890722906E-02   -0.135575537500000000E+07   -0.625860743175563883E+01    1
    0.521793311834335327E+02    0.802501749992370605E+02    0.630676031112670898E+01    0.218749630451202393E+01    0.407917135953903198E+02    0.537664031982421875E+02    0.293147492408752441E+01    0.319983035326004028E+01    0.822406309630106385E-04   -0.135365625000000000E+07   -0.626060743175564038E+01    1
    0.683408093452453613E+02    0.971352368593215942E+01    0.375532007217407227E+01    0.528896927833557129E+00    0.116349845826625824E+03    0.713860595226287842E+02    0.282844269275665283E+01    0.127528011798858643E+01    0.690853063591523927E-03   -0.134225850000000000E+07   -0.626260743175563128E+01    1
    0.627098613977432251E+02    0.337095510959625244E+02    0.282456779479980469E+01    0.103030693531036377E+01    0.103174988925457001E+03    0.781678748130798340E+02    0.291424369812011719E+01    0.330063909292221069E+01    0.160477837540381227E-02   -0.118815750000000000E+07   -0.626460743175563195E+01    1
    0.473551881313323975E+02    0.784158781170845032E+02    0.130029507875442505E+02    0.952273607254028320E-02    0.137151671946048737E+03    0.234722256660461426E+02    0.285000193119049072E+01    0.470900535583496094E+01    0.139468713716093423E-02   -0.106953250000000000E+07   -0.626660743175561752E+01    1
    0.527520948648452759E+02    0.748700574040412903E+02    0.306716930866241455E+01    0.295280081033706665E+01    0.889846006035804749E+02    0.302459728717803955E+02    0.203768813610076904E+01    0.995010137557983398E+00    0.230865173867959275E-03   -0.101644506250000000E+07   -0.626860743175560398E+01    1
    0.565852376818656921E+02    0.764176139235496521E+02    0.117616448402404785E+02    0.191123342514038086E+01    0.755304297804832458E+02    0.919889330863952637E+01    0.291185617446899414E+01    0.414955854415893555E+01    0.461452661796510821E-03   -0.982308625000000000E+06   -0.627060743175561264E+01    1
    0.335734480619430542E+02    0.698050111532211304E+01    0.259536862373352051E+01    0.139248436689376831E+01    0.632925164699554443E+02    0.751458406448364258E+00    0.209186804294586182E+01    0.104243844747543335E+01    0.755118435486702082E-03   -0.975159312500000000E+06   -0.627260743175561153E+01    1
    0.389467415213584900E+02    0.265221861004829407E+02    0.247301268577575684E+01    0.166824531555175781E+01    0.972469013929367065E+02    0.570632618665695190E+02    0.229280591011047363E+01    0.141308009624481201E+01    0.411975679458470633E-03   -0.969550500000000000E+06   -0.627460743175562907E+01    1
    0.287009507417678833E+02    0.476173165440559387E+02    0.657269430160522461E+01    0.169468384981155396E+01    0.990179598331451416E+01    0.100932437181472778E+02    0.210414361953735352E+01    0.993394851684570312E+00    0.516663611098117960E-03   -0.868647125000000000E+06   -0.627660743175563507E+01    1
    0.153139585256576538E+02    0.623142564296722412E+02    0.145453642606735229E+02    0.249904847145080566E+01    0.560959091782569885E+02    0.493540996313095093E+02    0.237474060058593750E+01    0.439131438732147217E+01    0.736276403791295847E-04   -0.697927562500000000E+06   -0.627860743175562508E+01    1
    0.671336901187896729E+02    0.666537588834762573E+02    0.100298905372619629E+01    0.176754212379455566E+01    0.991470813751220703E+01    0.160722631216049194E+02    0.222306203842163086E+01    0.322035342454910278E+01    0.368967112534362030E-03   -0.690773000000000000E+06   -0.628060743175561775E+01    1
    0.551558822393417358E+02    0.656908154487609863E+02    0.109499665498733521E+02    0.227478128671646118E+01    0.295859688520431519E+02    0.252764940261840820E+02    0.274979281425476074E+01    0.173997491598129272E+01    0.137721951875751400E-02   -0.636699125000000000E+06   -0.628260743175562553E+01    1
    0.403579583764076233E+02    0.500691139698028564E+02    0.318097615242004395E+01    0.236064755916595459E+01    0.288153448700904846E+02    0.647818922996520996E+02    0.246860396862030029E+01    0.458324491977691650E+01    0.213802032593590801E-03   -0.616176187500000000E+06   -0.628460743175561731E+01    1
    0.359262388944625854E+02    0.491566115617752075E+02    0.319891047477722168E+01    0.138639360666275024E+01    0.348106205463409424E+02    0.176269626617431641E+02    0.200092363357543945E+01    0.309973061084747314E+00    0.166981629336280157E-03   -0.606843687500000000E+06   -0.628660743175561265E+01    1
    0.624652773141860962E+02    0.268871304392814636E+02    0.177853083610534668E+01    0.270909744501113892E+01    0.674718022346496582E+02    0.355760532617568970E+02    0.220604789257049561E+01    0.499350339174270630E+01    0.126019986265813399E-02   -0.578251687500000000E+06   -0.628860743175561243E+01    1
    0.501869681477546692E+02    0.138861879706382751E+02    0.590177857875823975E+01    0.380173087120056152E+00    0.524638947844505310E+02    0.341792285442352295E+01    0.218335998058319092E+01    0.466594278812408447E+01    0.152149757165292803E-02   -0.531584812500000000E+06   -0.629060743175560244E+01    1
    0.625916770100593567E+02    0.777025011181831360E+02    0.556344306468963623E+01    0.141391003131866455E+01    0.163512960076332092E+02    0.889234900474548340E+01    0.231047594547271729E+01    0.370432615280151367E+01    0.770359939564183483E-03   -0.522724625000000000E+06   -0.629260743175560666E+01    1
    0.193480092287063599E+02    0.844765022397041321E+02    0.203705811500549316E+01    0.216479605436325073E+01    0.734249103069305420E+02    0.676843482255935669E+02    0.231139612197875977E+01    0.350849151611328125E+01    0.158956202448702340E-02   -0.317929593750000000E+06   -0.629460743175559845E+01    1
    0.670916694402694702E+02    0.520644450187683105E+02    0.344611740112304688E+01    0.231774079799652100E+01    0.512686648964881897E+02    0.836471182107925415E+02    0.243507528305053711E+01    0.210118442773818970E+01    0.165780946358492489E-02   -0.297344656250000000E+06   -0.629660743175561777E+01    1
    0.393324905633926392E+02    0.894159573316574097E+02    0.114842953681945801E+02    0.243360042572021484E+01    0.126748364865779877E+03    0.741683095693588257E+02    0.292118203639984131E+01    0.162223041057586670E+01    0.168900701223842465E-02   -0.286101062500000000E+06   -0.629860743175561844E+01    1
    0.489602187275886536E+02    0.968055054545402527E+02    0.448290598392486572E+01    0.933032691478729248E+00    0.617009249329566956E+02    0.268160229921340942E+02    0.214181685447692871E+01    0.286046832799911499E+01    0.260429793634412376E-03   -0.277264687500000000E+06   -0.630060743175561555E+01    1
    0.283027410507202148E+02    0.593018054962158203E+01    0.113001382350921631E+01    0.229827350378036499E+01    0.599929943680763245E+02    0.154138290882110596E+02    0.216400337219238281E+01    0.379847526550292969E+01    0.283965522647945819E-03   -0.272772625000000000E+06   -0.630260743175562688E+01    1
    0.420455026626586914E+02    0.148910617828369141E+02    0.123018766641616821E+02    0.124656182527542114E+01    0.249313360452651978E+02    0.165835618972778320E+02    0.223770475387573242E+01    0.406139761209487915E+01    0.182859704050162999E-02   -0.271998125000000000E+06   -0.630460743175560623E+01    1
    0.153619325160980225E+02    0.448648944497108459E+02    0.167517066001892090E+01    0.831214606761932373E+00    0.523838031291961670E+02    0.225199824571609497E+02    0.267534112930297852E+01    0.371330499649047852E+01    0.815292544467335163E-03   -0.266921687500000000E+06   -0.630660743175559624E+01    1
    0.484447163343429565E+02    0.764788532257080078E+02    0.131897816658020020E+02    0.186161363124847412E+01    0.106904276609420776E+03    0.275460076332092285E+02    0.245581519603729248E+01    0.266234010457992554E+01    0.134274693321440779E-02   -0.265905187500000000E+06   -0.630860743175560490E+01    1
    0.444321283698081970E+02    0.657897779345512390E+02    0.906267869472503662E+01    0.281751036643981934E+00    0.643419703841209412E+02    0.278870880603790283E+02    0.236037003993988037E+01    0.288772881031036377E+01    0.115735252249286229E-02   -0.265017531250000000E+06   -0.631060743175560468E+01    1
    0.205712312459945679E+02    0.176860371232032776E+02    0.541986835002899170E+01    0.260156750679016113E+01    0.127695212960243225E+03    0.304917597770690918E+02    0.191249155998229980E+01    0.227128624916076660E+01    0.180101415601173292E-02   -0.254168328125000000E+06   -0.631260743175561778E+01    1
    0.329825720191001892E+02    0.764723810553550720E+02    0.103226140737533569E+02    0.153237855434417725E+01    0.987968006730079651E+02    0.505469316244125366E+02    0.236812627315521240E+01    0.415348082780838013E+01    0.189046988189870454E-02   -0.246663671875000000E+06   -0.631460743175562911E+01    1
    0.529206758737564087E+02    0.723152828216552734E+02    0.409520018100738525E+01    0.172353672981262207E+01    0.147249391376972198E+03    0.644926267862319946E+02    0.227730810642242432E+01    0.730477273464202881E+00    0.220338874141349546E-03   -0.212616109375000000E+06   -0.631660743175561201E+01    1
    0.374959003925323486E+02    0.275939276814460754E+02    0.789208531379699707E+01    0.123394095897674561E+01    0.113406142592430115E+03    0.604156851768493652E+01    0.192910516262054443E+01    0.443710207939147949E+01    0.165184589952423059E-02   -0.211276687500000000E+06   -0.631860743175562067E+01    1
    0.333254906535148621E+02    0.410215747356414795E+02    0.140075957775115967E+02    0.182110476493835449E+01    0.140803486704826355E+03    0.596809691190719604E+02    0.254715836048126221E+01    0.201676517724990845E+01    0.119166095684035867E-02   -0.197126468750000000E+06   -0.632060743175563289E+01    1
    0.200571385025978088E+02    0.722685128450393677E+01    0.136444759368896484E+01    0.803036212921142578E+00    0.140350308120250702E+03    0.583051031827926636E+02    0.212449014186859131E+01    0.738683640956878662E+00    0.432389913150985311E-03   -0.189538546875000000E+06   -0.632260743175561224E+01    1
    0.583415728807449341E+02    0.562723240256309509E+02    0.603233480453491211E+01    0.115047276020050049E+00    0.279563754796981812E+02    0.629673779010772705E+01    0.227366602420806885E+01    0.323060482740402222E+01    0.779218978127540693E-03   -0.185252218750000000E+06   -0.632460743175559870E+01    1
    0.695563110709190369E+02    0.980448722839355469E+02    0.667862462997436523E+01    0.258320313692092896E+01    0.563203161954879761E+02    0.690441584587097168E+02    0.285750138759613037E+01    0.268043756484985352E+01    0.268254333958479845E-03   -0.177540375000000000E+06   -0.632660743175561624E+01    1
    0.594590809941291809E+02    0.472198301553726196E+02    0.287290418148040771E+01    0.108565664291381836E+01    0.107424721121788025E+03    0.300245404243469238E+01    0.185854160785675049E+01    0.379819303750991821E+01    0.762917296452791786E-04   -0.149880046875000000E+06   -0.632860743175563911E+01    1
    0.355576908588409424E+02    0.629780322313308716E+01    0.480130445957183838E+01    0.720056891441345215E+00    0.602278071641921997E+02    0.473607999086380005E+02    0.192688536643981934E+01    0.402753055095672607E+01    0.128144195552612472E-03   -0.149503328125000000E+06   -0.633060743175562202E+01    1
    0.180783408880233765E+02    0.238039991259574890E+02    0.582254695892333984E+01    0.276822531223297119E+01    0.257887324690818787E+02    0.310891467332839966E+02    0.202477347850799561E+01    0.380972057580947876E+01    0.857392140537032213E-03   -0.147304625000000000E+06   -0.633260743175559249E+01    1
    0.450034135580062866E+02    0.267397540807723999E+02    0.705655550956726074E+01    0.238187634944915771E+01    0.136901181340217590E+03    0.607829761505126953E+02    0.211798596382141113E+01    0.110282897949218750E+00    0.110086007329815026E-02   -0.140405046875000000E+06   -0.633460743175558871E+01    1
    0.618220245838165283E+02    0.700092422962188721E+02    0.449839448928833008E+01    0.223895430564880371E+01    0.114467540681362152E+03    0.145319402217864990E+01    0.184559512138366699E+01    0.208956688642501831E+01    0.112975528352776347E-03   -0.138818578125000000E+06   -0.633660743175559649E+01    1
    0.265883085131645203E+02    0.166993737220764160E+02    0.103648313283920288E+02    0.613515973091125488E+00    0.105299504995346069E+03    0.131622701883316040E+02    0.177461779117584229E+01    0.327136695384979248E+01    0.732160990750513026E-03   -0.138307203125000000E+06   -0.633860743175561048E+01    1
    0.528136014938354492E+02    0.350483843684196472E+02    0.334749615192413330E+01    0.643038153648376465E-01    0.752595096826553345E+01    0.518442410230636597E+02    0.235500347614288330E+01    0.319263815879821777E+01    0.147918161071755811E-02   -0.134573390625000000E+06   -0.634060743175563069E+01    1
    0.695734465122222900E+02    0.806901410222053528E+02    0.146354198455810547E+01    0.163130539655685425E+01    0.539772441983222961E+02    0.715555965900421143E+02    0.212973725795745850E+01    0.322065085172653198E+01    0.730389063828549233E-03   -0.132068875000000000E+06   -0.634260743175563579E+01    1
    0.279286396503448486E+02    0.259778669476509094E+02    0.102986207008361816E+02    0.128638815879821777E+01    0.130330960452556610E+03    0.524999499320983887E+01    0.174429917335510254E+01    0.162418812513351440E+01    0.411157903712731161E-03   -0.131844203125000000E+06   -0.634460743175560893E+01    1
    0.461496293544769287E+02    0.444755506515502930E+02    0.862927591800689697E+01    0.928747236728668213E+00    0.267863735556602478E+02    0.393007189035415649E+02    0.238258481025695801E+01    0.240870237350463867E+01    0.315048630380758887E-03   -0.130810632812500000E+06   -0.634660743175560604E+01    1
    0.476058533787727356E+02    0.493978825211524963E+02    0.764115333557128906E+01    0.224656552076339722E+01    0.948068499565124512E+02    0.641890758275985718E+02    0.246217489242553711E+01    0.123023927211761475E+01    0.648433460420958185E-04   -0.126205218750000000E+06   -0.634860743175562181E+01    1
    0.390143850445747375E+02    0.508843129873275757E+02    0.510533761978149414E+01    0.837963938713073730E+00    0.832681721448898315E+02    0.401140397787094116E+02    0.202711486816406250E+01    0.379570096731185913E+01    0.277264410695284849E-03   -0.117608578125000000E+06   -0.635060743175562870E+01    1
    0.330509859323501587E+02    0.708032128214836121E+02    0.196407914161682129E+01    0.459800004959106445E+00    0.621441125869750977E+02    0.954891085624694824E+01    0.223919677734375000E+01    0.202573865652084351E+01    0.107182045125534691E-02   -0.112463226562500000E+06   -0.635260743175563292E+01    1
    0.330495238304138184E+02    0.559832790493965149E+02    0.710825228691101074E+01    0.286927270889282227E+01    0.102887066900730133E+03    0.584502160549163818E+02    0.191266357898712158E+01    0.353944867849349976E+01    0.960767101030385838E-03   -0.110023523437500000E+06   -0.635460743175561582E+01    1
    0.554412084817886353E+02    0.985607206821441650E+02    0.303686654567718506E+01    0.189080554246902466E+01    0.145667436420917511E+03    0.371599137783050537E+01    0.172605800628662109E+01    0.393231362104415894E+01    0.161775120743797474E-02   -0.105522281250000000E+06   -0.635660743175559517E+01    1
    0.407747951149940491E+02    0.217349261045455933E+02    0.593038570880889893E+01    0.235327541828155518E+00    0.864911824464797974E+01    0.108629411458969116E+02    0.167495834827423096E+01    0.143409371376037598E+01    0.415230808396249457E-03   -0.102591531250000000E+06   -0.635860743175559318E+01    1
    0.436158984899520874E+02    0.798838886618614197E+02    0.128551461696624756E+02    0.857186079025268555E+00    0.610353612899780273E+02    0.253396171331405640E+02    0.204765379428863525E+01    0.176034778356552124E+01    0.123888214173865723E-02   -0.990389843750000000E+05   -0.636060743175560539E+01    1
    0.361349818110466003E+02    0.401662629842758179E+02    0.499006628990173340E+01    0.278558474779129028E+01    0.375627934932708740E+02    0.816103345155715942E+02    0.233596408367156982E+01    0.340403079986572266E+01    0.119460673766440674E-02   -0.931134453125000000E+05   -0.636260743175563359E+01    1
    0.278085014224052429E+02    0.189267516136169434E+02    0.859095394611358643E+01    0.918855965137481689E+00    0.109525253772735596E+03    0.670847618579864502E+02    0.264139151573181152E+01    0.452261447906494141E+01    0.551183761148884600E-03   -0.896681093750000000E+05   -0.636460743175564847E+01    1
    0.511549746990203857E+02    0.837714791297912598E+01    0.270233869552612305E+01    0.267464715242385864E+01    0.129347458779811859E+03    0.731656301021575928E+02    0.191818320751190186E+01    0.416000008583068848E+01    0.194404516049954024E-02   -0.885808593750000000E+05   -0.636660743175563049E+01    1
    0.294226783514022827E+02    0.516632270812988281E+02    0.335751891136169434E+01    0.131717848777770996E+01    0.710071483254432678E+02    0.572483825683593750E+02    0.206403207778930664E+01    0.451473474502563477E+01    0.196058211195733511E-02   -0.805602734375000000E+05   -0.636860743175562583E+01    1
    0.172160777449607849E+02    0.104020878672599792E+02    0.114729074239730835E+02    0.121504175662994385E+01    0.574476838111877441E+02    0.322592926025390625E+02    0.184065234661102295E+01    0.270299255847930908E+01    0.234023028023154495E-03   -0.798163125000000000E+05   -0.637060743175562383E+01    1
    0.306799843907356262E+02    0.570723590254783630E+02    0.512841892242431641E+01    0.283013552427291870E+01    0.494678255915641785E+02    0.301799261569976807E+02    0.171353602409362793E+01    0.410654395818710327E+01    0.133512635998960568E-02   -0.791700468750000000E+05   -0.637260743175561917E+01    1
    0.603592801094055176E+02    0.904452362656593323E+02    0.531041073799133301E+01    0.231870549917221069E+01    0.957499817013740540E+02    0.312321889400482178E+02    0.187023460865020752E+01    0.166758090257644653E+01    0.629930201045440395E-03   -0.749598828125000000E+05   -0.637460743175561362E+01    1
    0.411714115738868713E+02    0.932318538427352905E+02    0.412800633907318115E+01    0.221952384710311890E+01    0.734420228004455566E+02    0.849500280618667603E+02    0.227520310878753662E+01    0.267717957496643066E+01    0.162897058999049264E-02   -0.732482500000000000E+05   -0.637660743175561517E+01    1
    0.349692538380622864E+02    0.855627623200416565E+02    0.757822132110595703E+01    0.103427803516387939E+01    0.131244637966156006E+03    0.475832623243331909E+02    0.205933713912963867E+01    0.314488798379898071E+01    0.523580015032820527E-03   -0.731573281250000000E+05   -0.637860743175564071E+01    1
    0.536791002750396729E+02    0.104616737365722656E+02    0.874573719501495361E+01    0.268600970506668091E+01    0.977378657460212708E+02    0.426939225196838379E+02    0.223886418342590332E+01    0.415628254413604736E+01    0.972790788678604048E-03   -0.715099921875000000E+05   -0.638060743175564671E+01    1
    0.368647804856300354E+02    0.158517855405807495E+02    0.750544679164886475E+01    0.353255510330200195E+00    0.757046937942504883E+01    0.464301913976669312E+02    0.186479687690734863E+01    0.353466331958770752E+01    0.142973753014421535E-02   -0.683757343750000000E+05   -0.638260743175563405E+01    1
    0.597139227390289307E+02    0.316444247961044312E+02    0.843274438381195068E+01    0.212306928634643555E+01    0.259146994352340698E+02    0.122220379114151001E+02    0.217904698848724365E+01    0.291857004165649414E+01    0.143857439577918934E-02   -0.650731640625000000E+05   -0.638460743175561074E+01    1
    0.343211591243743896E+02    0.432186698913574219E+02    0.919857716560363770E+01    0.164707052707672119E+01    0.141051056087017059E+03    0.580657106637954712E+02    0.201849997043609619E+01    0.598548352718353271E+00    0.451505838440169284E-03   -0.616121601562500000E+05   -0.638660743175559809E+01    1
    0.231265592575073242E+02    0.998372161388397217E+02    0.105573225021362305E+01    0.239374154806137085E+01    0.973654961585998535E+02    0.717583179473876953E+02    0.201721537113189697E+01    0.303930073976516724E+01    0.224173360240104142E-03   -0.615878359375000000E+05   -0.638860743175559342E+01    1
    0.508003625273704529E+02    0.513818886876106262E+02    0.256727552413940430E+01    0.101203143596649170E+01    0.138782976567745209E+03    0.280517542362213135E+02    0.177800881862640381E+01    0.401943117380142212E+01    0.126812585009001828E-02   -0.602129804687500000E+05   -0.639060743175560653E+01    1
    0.527614477276802063E+02    0.102883350849151611E+02    0.444230759143829346E+01    0.198481607437133789E+01    0.742621693015098572E+02    0.658995258808135986E+02    0.216247200965881348E+01    0.421711683273315430E+01    0.402486977412752536E-03   -0.602043359375000000E+05   -0.639260743175562762E+01    1
    0.486511939764022827E+02    0.157945892214775085E+02    0.842169106006622314E+01    0.267743307352066040E+01    0.413157102465629578E+02    0.432535117864608765E+02    0.218637192249298096E+01    0.495174497365951538E+01    0.132847478974245991E-03   -0.597353710937500000E+05   -0.639460743175562918E+01    1
    0.164171865582466125E+02    0.594406807422637939E+02    0.121227612495422363E+02    0.202934145927429199E-01    0.118232176899909973E+03    0.217291063070297241E+02    0.218691444396972656E+01    0.386583030223846436E+01    0.281480485738953747E-03   -0.575139843750000000E+05   -0.639660743175562985E+01    1
    0.363578572869300842E+02    0.233486765623092651E+02    0.514371299743652344E+01    0.205763179063796997E+01    0.423711621761322021E+02    0.494423013925552368E+02    0.182436203956604004E+01    0.443656921386718750E+01    0.126839931620674235E-02   -0.538886796875000000E+05   -0.639860743175563318E+01    1
    0.331068703532218933E+02    0.612432000041007996E+02    0.880399703979492188E+01    0.131733423471450806E+01    0.666125217080116272E+02    0.301068145036697388E+02    0.156475996971130371E+01    0.168557375669479370E+01    0.158585151605234592E-02   -0.514905625000000000E+05   -0.640060743175562852E+01    1
    0.577295127511024475E+02    0.193759191036224365E+02    0.291413092613220215E+01    0.240800446271896362E+01    0.126741744577884674E+03    0.454655778408050537E+02    0.163989937305450439E+01    0.353905707597732544E+01    0.117996724051345364E-02   -0.457979101562500000E+05   -0.640260743175562119E+01    1
    0.617213264107704163E+02    0.598999840021133423E+02    0.843653452396392822E+01    0.217923420667648315E+01    0.855821529030799866E+02    0.293025434017181396E+02    0.231401824951171875E+01    0.403618633747100830E+01    0.186470613121055440E-02   -0.454132187500000000E+05   -0.640460743175560676E+01    1
    0.582939168810844421E+02    0.134532943367958069E+02    0.841861855983734131E+01    0.895206391811370850E+00    0.125941640436649323E+03    0.701130563020706177E+02    0.298021101951599121E+01    0.208466649055480957E+01    0.123899510278771942E-03   -0.447407617187500000E+05   -0.640660743175560299E+01    1
    0.157911643385887146E+02    0.902113831043243408E+02    0.361915540695190430E+01    0.634768009185791016E+00    0.558860132098197937E+02    0.510573828220367432E+02    0.220038056373596191E+01    0.284333676099777222E+01    0.101245458127706260E-02   -0.438965390625000000E+05   -0.640860743175561609E+01    1
    0.519524922966957092E+02    0.748232120275497437E+02    0.101495611667633057E+01    0.259651279449462891E+01    0.944120007753372192E+02    0.316413491964340210E+02    0.162028384208679199E+01    0.371981203556060791E+01    0.111169321774335088E-02   -0.428438242187500000E+05   -0.641060743175561232E+01    1
    0.562492361664772034E+02    0.180362024903297424E+02    0.669119250774383545E+01    0.202967119216918945E+01    0.149718948900699615E+03    0.352146899700164795E+02    0.170643353462219238E+01    0.588414371013641357E+00    0.129610915859302623E-02   -0.365676796875000000E+05   -0.641260743175561654E+01    1
    0.649587216973304749E+02    0.609141498804092407E+02    0.572920870780944824E+01    0.167256295680999756E+00    0.140997341871261597E+03    0.121226352453231812E+02    0.175525689125061035E+01    0.771669149398803711E+00    0.103257865955191995E-02   -0.358293632812500000E+05   -0.641460743175561809E+01    1
    0.631627687811851501E+02    0.981922486424446106E+02    0.247665178775787354E+01    0.668540596961975098E+00    0.425029802322387695E+02    0.520313680171966553E+02    0.213120996952056885E+01    0.184705257415771484E+00    0.113042397780884906E-02   -0.358176562500000000E+05   -0.641660743175560100E+01    1
