    0.573556241220501590E+02    0.469364523468186761E+02    0.988689531754090112E+01    0.235999233333025593E+01    0.225909567765351795E+02    0.839900830080062804E+02    0.169888378754222913E+01    0.169535562187790045E+01    0.915655715063546380E-03   -0.188537387847900391E+02
    0.590510905205839975E+02    0.105897115449394228E+02    0.986668840996840402E+01    0.123402939891438024E+01    0.235671941956292521E+02    0.588265243507091000E+02    0.176954357976814158E+01    0.323281387889201843E+01    0.100432993070653570E-02   -0.176229476928710938E+02
    0.663779809135248797E+02    0.590961180886579101E+02    0.832311096535337214E+01    0.267065800805068498E+01    0.233219218483367534E+02    0.777172967490959081E+02    0.167336138106538446E+01    0.341328162337297147E+01    0.181744079141722887E-02   -0.168380432128906250E+02
    0.539066995182776125E+02    0.384039454830722349E+02    0.111581752963591665E+02    0.157441387153324319E+01    0.223035237804562954E+02    0.621294725741676928E+02    0.193965400718893122E+01    0.348467900184160451E+01    0.447898029729897973E-03   -0.163566246032714844E+02
    0.612936375602614021E+02    0.448994075673271880E+02    0.756995907325332951E+01    0.132905982983536863E+01    0.295296381367913057E+02    0.783509913777663201E+02    0.211654679333244200E+01    0.441501008663803862E+01    0.109433885762766532E-02   -0.160438594818115234E+02
    0.484318146999871857E+02    0.618265042081836924E+02    0.114828769752292992E+02    0.178145067027764203E+01    0.211789542847138712E+02    0.703731147857531738E+02    0.199825592695696486E+01    0.447701250937907869E+01    0.164921155239045243E-02   -0.160425224304199219E+02
    0.578557427145111731E+02    0.526618709468276904E+02    0.108790811539124572E+02    0.239155644688454316E+01    0.241838309151223356E+02    0.855706365351817055E+02    0.185556994703898859E+01    0.365082480240916007E+01    0.888354174105120131E-03   -0.157555065155029297E+02
    0.607658597691366040E+02    0.658219575861742214E+02    0.105724102886730691E+02    0.257870963776256179E+01    0.252322719943219163E+02    0.706253424114015758E+02    0.167835924505783129E+01    0.173664069179392455E+01    0.140357908077521449E-02   -0.157298412322998047E+02
    0.466669359525550220E+02    0.913983755905515665E+02    0.143239571811610205E+02    0.270515837591324981E+01    0.228941834693040285E+02    0.847590402508558753E+02    0.182602321917530297E+01    0.314225099799077023E+01    0.137966942547506212E-02   -0.156196174621582031E+02
    0.682292291613580772E+02    0.872044063876463937E+01    0.136822801691378348E+02    0.262498435235890781E+01    0.260684552129018456E+02    0.296335587034652406E+02    0.152981196605226888E+01    0.176108301907538900E+01    0.170371629500041546E-02   -0.153678264617919922E+02
    0.673233965629086697E+02    0.759840000740802850E+02    0.124197688287323107E+02    0.284562986184196687E+01    0.238093294335460541E+02    0.585241775206300048E+02    0.163631183133595037E+01    0.204388418414773820E+01    0.269419642430864741E-04   -0.152078247070312500E+02
    0.659951891132937192E+02    0.489291335813457025E+02    0.104527074874191808E+02    0.299637494259377135E+01    0.311354443724144581E+02    0.638299334070240150E+02    0.168951835452826771E+01    0.427178326335921188E+01    0.142268461946877577E-02   -0.151259813308715820E+02
    0.634544750440239724E+02    0.187751662638092718E+02    0.133557828511899039E+02    0.285800003100587396E+01    0.271885672690140652E+02    0.340476798716295193E+02    0.156489834065745459E+01    0.410325901804983140E+01    0.117671029339436618E-02   -0.150371551513671875E+02
